application_id,program_category,bit_program_applied,degree_language,previous_gpa,academic_ranking_percentile,math_physics_background_score,research_alignment_score,publication_count,technical_competitions,english_test_type,english_score,chinese_proficiency,chinese_study_duration_months,language_certificate_authenticity,home_country,belt_road_country,developing_country,previous_china_experience,bit_partner_university,age,gender,financial_guarantee_available,family_income_tier,sponsorship_type,previous_scholarship,scholarship_essay_score,interview_score,sop_score,recommendation_strength,cultural_adaptability_score,document_authenticity_score,health_certificate_status,previous_visa_refusals,application_completeness_score,admission_decision,scholarship_tier,scholarship_amount_rmb
BIT20250979,Postgraduate,Control Science and Engineering,Chinese-taught,3.97,54,9.6,1.4,1,0,TOEFL,92.2,HSK5,6,1.0,Kazakhstan,1,1,0,1,22,Male,1,Low,Company,0,4.4,75.5,5.4,9.0,5.8,0.92,Valid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20250980,Postgraduate,Biomedical Engineering,English-taught,2.92,98,5.1,6.1,2,2,TOEFL,62.1,HSK1,7,0.98,Mongolia,1,0,0,0,21,Female,1,Medium,Self-funded,0,6.5,77.1,6.8,6.4,8.0,0.7,Valid,0,0.89,Admitted,NO_SCHOLARSHIP,0
BIT20250981,Undergraduate,Life Science,English-taught,3.95,72,9.9,1.7,0,1,IELTS,71.8,NO_EXAM,1,0.96,Mongolia,1,0,0,0,33,Male,1,Medium,Government,0,8.8,69.5,8.5,9.4,7.4,0.79,Valid,0,0.8,Rejected,None,0
BIT20250982,Chinese Language,Chinese Language and Culture,Chinese-taught,3.17,59,10.0,5.3,0,0,IELTS,97.9,HSK5,9,1.0,Indonesia,1,1,0,0,25,Male,0,Medium,University,0,9.2,76.9,8.4,9.2,8.6,0.83,Valid,0,0.84,Rejected,None,0
BIT20250983,Undergraduate,Mechanical Engineering,Chinese-taught,3.83,41,7.3,5.9,1,2,NO_EXAM,82.8,HSK6,11,0.97,Malaysia,1,0,0,0,29,Female,1,High,Self-funded,0,8.7,80.0,9.8,7.6,7.6,0.98,Valid,0,0.84,Rejected,None,0
BIT20250984,Undergraduate,Mechatronical Engineering,Chinese-taught,2.74,66,5.0,3.0,0,2,DUOLINGO,66.4,HSK6,9,0.91,France,1,0,0,1,22,Female,1,Low,University,1,5.8,92.7,8.1,8.5,7.1,0.8,Valid,0,0.81,Rejected,None,0
BIT20250985,Postgraduate,Master of Business Administration (MBA),Chinese-taught,3.53,96,5.9,0.4,0,2,DUOLINGO,78.0,HSK5,6,0.75,Kazakhstan,1,0,0,1,22,Male,0,Low,Self-funded,1,7.0,69.6,7.1,9.8,7.6,0.93,Valid,0,0.89,Admitted,NO_SCHOLARSHIP,0
BIT20250986,Postgraduate,Mechanics,English-taught,3.01,54,6.5,0.4,0,3,IELTS,75.8,NO_EXAM,0,0.75,Zimbabwe,1,1,0,0,30,Female,1,Medium,University,0,8.4,83.6,9.0,7.3,7.2,0.82,Valid,0,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20250987,Postgraduate,Education,English-taught,2.73,40,5.9,0.3,2,0,TOEFL,83.3,NO_EXAM,2,0.71,Morocco,0,1,0,0,28,Male,1,Medium,Company,1,4.9,85.6,5.8,7.5,5.2,0.73,Valid,2,0.8,Rejected,None,0
BIT20250988,Postgraduate,Aeronautical and Astronautical Science and Technology,Chinese-taught,3.39,28,5.7,7.4,0,3,IELTS,81.3,HSK5,5,0.82,Russia,0,0,0,0,28,Male,1,Medium,Self-funded,1,7.6,79.8,9.1,8.6,8.4,0.73,Valid,0,0.93,Admitted,NO_SCHOLARSHIP,0
BIT20250989,Undergraduate,Chemistry and Chemical Engineering,English-taught,3.7,37,9.8,3.2,0,0,IELTS,86.8,NO_EXAM,4,0.94,Egypt,1,1,0,0,24,Female,1,Low,Government,0,8.3,75.0,6.8,6.9,9.8,0.83,Valid,0,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20250990,Chinese Language,Chinese Language and Culture,Chinese-taught,2.96,65,4.9,8.0,1,1,IELTS,84.3,HSK5,4,0.85,Kazakhstan,1,1,1,0,34,Female,1,Medium,Self-funded,0,9.1,68.6,5.8,9.8,7.1,0.72,Valid,0,0.82,Rejected,None,0
BIT20250991,Chinese Language,Chinese Language and Culture,Chinese-taught,2.7,74,8.4,4.3,1,3,TOEFL,98.6,HSK6,8,0.81,Zimbabwe,1,1,0,0,22,Female,0,Medium,Company,0,4.7,99.0,5.8,5.2,7.1,0.87,Valid,0,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20250992,Postgraduate,Integrated Circuit Science and Technology,English-taught,3.26,55,4.0,4.5,0,0,IELTS,89.2,HSK1,5,0.73,Indonesia,0,1,0,1,23,Female,1,Low,Self-funded,0,6.0,80.7,9.9,7.0,5.2,0.85,Valid,0,0.96,Admitted,Partial,24824
BIT20250993,Undergraduate,Humanities and Social Sciences,English-taught,3.27,4,7.6,5.1,3,1,DUOLINGO,89.6,NO_EXAM,2,0.72,Mongolia,1,1,0,0,26,Male,1,Low,Company,1,7.2,76.8,8.1,8.6,9.5,0.91,Valid,0,0.84,Rejected,None,0
BIT20250994,Postgraduate,Power Engineering and Engineering Thermophysics,English-taught,3.52,99,9.5,7.1,0,0,IELTS,96.7,NO_EXAM,1,0.82,Zimbabwe,1,0,1,1,34,Male,1,Medium,Self-funded,0,8.2,100.0,5.9,7.1,9.6,0.76,Valid,0,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20250995,Undergraduate,Materials Science and Engineering,English-taught,3.68,10,5.7,2.7,0,0,IELTS,81.1,NO_EXAM,8,0.73,Indonesia,1,0,0,0,26,Female,1,Low,Company,0,8.4,82.2,6.3,6.3,9.1,0.88,Valid,0,0.96,Admitted,NO_SCHOLARSHIP,0
BIT20250996,Undergraduate,Mathematics and Statistics,English-taught,3.28,47,5.1,1.2,1,1,IELTS,72.4,NO_EXAM,9,0.73,Kenya,1,1,0,1,18,Female,1,Medium,Government,0,5.5,100.0,6.9,7.1,5.5,0.75,Valid,0,0.82,Rejected,None,0
BIT20250997,Dual Degree,Joint Mechanical Engineering,Chinese-taught,4.0,75,7.9,5.6,0,3,IELTS,97.1,HSK5,3,0.82,Russia,1,1,0,1,30,Male,1,Low,Self-funded,1,4.1,65.8,5.3,9.4,9.5,0.92,Valid,0,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20250998,Undergraduate,Humanities and Social Sciences,English-taught,3.39,14,8.3,3.3,2,1,IELTS,86.4,NO_EXAM,10,0.85,India,1,1,0,0,25,Male,1,Low,Self-funded,0,8.2,77.6,5.5,7.7,5.1,0.79,Valid,0,0.91,Admitted,NO_SCHOLARSHIP,0
BIT20250999,Dual Degree,Joint Computer Science Program,English-taught,3.16,38,8.1,4.4,0,1,IELTS,86.4,NO_EXAM,4,0.76,Kazakhstan,1,0,0,0,31,Female,1,Low,Self-funded,0,9.5,66.3,8.8,6.7,7.2,0.88,Valid,0,0.96,Admitted,NO_SCHOLARSHIP,0
BIT20251000,Postgraduate,Applied Economics,English-taught,2.66,12,5.9,6.5,0,4,IELTS,78.7,NO_EXAM,8,0.91,Malaysia,1,1,1,1,20,Female,0,Low,Government,0,8.8,78.8,8.9,8.4,7.5,0.96,Valid,0,0.92,Admitted,NO_SCHOLARSHIP,0
BIT20251001,Undergraduate,Mechanical Engineering,English-taught,3.19,45,5.5,4.9,1,2,IELTS,78.8,NO_EXAM,4,0.83,Kenya,1,1,0,0,21,Male,1,Low,Company,1,7.7,78.7,9.9,8.1,9.2,0.85,Valid,0,0.88,Admitted,NO_SCHOLARSHIP,0
BIT20251002,Postgraduate,Power Engineering and Engineering Thermophysics,English-taught,3.17,17,9.7,6.2,2,1,TOEFL,93.5,NO_EXAM,6,0.73,Ethiopia,1,1,0,0,28,Female,1,Medium,Company,1,9.9,75.4,5.3,7.8,8.8,0.76,Valid,0,0.92,Admitted,NO_SCHOLARSHIP,0
BIT20251003,Chinese Language,Chinese Language and Culture,Chinese-taught,3.68,80,9.5,5.4,0,1,IELTS,94.8,HSK5,1,0.89,Brazil,0,1,0,1,24,Male,1,Low,University,0,6.6,80.5,9.4,7.0,9.0,0.97,Valid,0,0.93,Admitted,Partial,29397
BIT20251004,Postgraduate,Aviation Digital Economy and Management,English-taught,3.48,35,6.7,7.4,0,0,TOEFL,92.8,NO_EXAM,1,0.81,Brazil,1,0,0,0,22,Male,0,Medium,Government,0,7.2,75.9,6.6,5.4,9.3,0.81,Valid,0,0.95,Admitted,NO_SCHOLARSHIP,0
BIT20251005,Chinese Language,Chinese Language and Culture,Chinese-taught,2.83,66,9.1,7.1,0,3,TOEFL,92.9,HSK5,3,0.72,India,0,1,1,0,19,Male,1,Medium,Government,0,4.1,78.9,6.6,8.1,7.4,0.92,Valid,0,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20251006,Postgraduate,Business Administration,Chinese-taught,3.37,75,6.7,5.3,0,1,IELTS,90.7,HSK5,7,0.98,Indonesia,0,1,1,0,23,Male,1,Low,Self-funded,1,9.7,72.4,5.6,7.1,8.9,0.8,Valid,0,0.93,Admitted,NO_SCHOLARSHIP,0
BIT20251007,Postgraduate,Statistics,English-taught,3.57,41,6.5,6.8,0,4,DUOLINGO,86.3,NO_EXAM,1,0.87,Russia,1,1,0,0,22,Female,1,Low,University,0,7.5,94.4,9.9,7.1,5.3,0.79,Valid,0,1.0,Admitted,Full,48100
BIT20251008,Chinese Language,Chinese Language and Culture,Chinese-taught,3.91,67,4.9,8.7,0,2,TOEFL,83.2,HSK5,9,0.84,France,0,0,0,0,32,Male,1,Medium,Government,1,6.3,68.9,9.9,6.2,7.2,0.89,Valid,0,0.96,Admitted,NO_SCHOLARSHIP,0
BIT20251009,Undergraduate,Life Science,Chinese-taught,3.66,29,6.6,4.3,0,2,IELTS,97.1,HSK5,6,0.96,Kenya,1,1,1,0,28,Male,0,Low,Self-funded,0,4.3,82.1,9.3,6.2,5.2,0.75,Valid,0,0.98,Admitted,Partial,25937
BIT20251010,Postgraduate,Mechanics,English-taught,3.6,18,7.2,4.1,0,3,NO_EXAM,81.3,HSK1,0,0.98,Mongolia,0,0,0,1,22,Female,1,Medium,Self-funded,1,6.2,68.1,5.5,8.9,9.6,0.96,Valid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251011,Undergraduate,Cyberspace Science and Technology,English-taught,3.32,20,4.1,7.6,0,1,DUOLINGO,88.7,NO_EXAM,8,0.77,France,1,0,0,0,25,Male,1,Medium,University,0,4.0,71.7,9.2,7.4,9.8,0.82,Valid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251012,Dual Degree,Joint Business Administration Program,English-taught,3.46,14,6.7,5.8,0,3,NO_EXAM,77.0,NO_EXAM,9,0.94,Kazakhstan,1,0,1,0,28,Female,1,Low,Self-funded,0,5.9,72.7,8.2,5.5,5.4,0.71,Valid,0,0.87,Admitted,NO_SCHOLARSHIP,0
BIT20251013,Dual Degree,Joint Computer Science Program,English-taught,3.8,34,8.7,0.7,0,0,TOEFL,78.4,HSK3,5,0.95,Kenya,1,0,0,0,34,Female,1,Medium,Self-funded,0,9.7,78.7,5.6,5.2,7.7,0.79,Valid,0,0.89,Admitted,NO_SCHOLARSHIP,0
BIT20251014,Undergraduate,Computer Science and Technology,Chinese-taught,2.77,49,8.1,8.9,1,6,IELTS,82.6,HSK6,10,0.72,Indonesia,1,1,0,1,31,Male,0,High,Government,0,4.9,81.8,6.3,6.1,6.6,0.94,Valid,0,0.99,Admitted,NO_SCHOLARSHIP,0
BIT20251015,Postgraduate,Teaching Chinese to Speakers of Other Languages,English-taught,3.16,54,7.8,0.3,0,3,IELTS,77.0,NO_EXAM,0,0.91,Russia,1,0,0,0,19,Male,1,Low,Government,0,7.3,68.9,8.4,7.4,6.7,0.96,Valid,0,0.81,Rejected,None,0
BIT20251016,Dual Degree,Joint Mechanical Engineering,English-taught,2.99,31,9.5,7.5,1,0,TOEFL,93.0,HSK2,9,0.72,Malaysia,1,1,1,1,24,Female,0,Low,Company,0,5.1,75.9,9.0,8.1,7.3,0.87,Valid,0,0.9,Admitted,NO_SCHOLARSHIP,0
BIT20251017,Undergraduate,Law,Chinese-taught,3.45,58,4.1,7.6,0,1,NO_EXAM,71.5,HSK5,5,0.88,Ethiopia,0,0,0,0,18,Female,0,Medium,Self-funded,0,8.7,70.1,9.2,5.7,5.6,0.79,Valid,1,0.83,Rejected,None,0
BIT20251018,Postgraduate,National Economy Mobilization,Chinese-taught,3.79,42,7.3,9.5,2,1,TOEFL,86.0,HSK6,4,0.9,India,0,0,0,0,32,Male,1,High,Company,0,7.4,69.6,7.7,7.2,5.9,0.86,Valid,0,0.96,Admitted,NO_SCHOLARSHIP,0
BIT20251019,Dual Degree,Joint Computer Science Program,Chinese-taught,3.06,58,8.7,0.5,0,1,DUOLINGO,86.3,HSK5,11,0.81,France,1,1,0,0,18,Female,0,Low,Government,0,5.2,91.3,7.7,5.4,7.9,0.95,Valid,0,0.81,Rejected,None,0
BIT20251020,Undergraduate,Art and Design,English-taught,2.34,82,7.2,6.0,1,2,IELTS,66.9,HSK1,4,0.96,Malaysia,1,0,1,0,34,Male,1,Low,Self-funded,0,9.2,66.1,8.4,5.2,5.1,0.79,Valid,0,0.89,Admitted,NO_SCHOLARSHIP,0
BIT20251021,Postgraduate,Optical Engineering,Chinese-taught,3.14,30,5.9,4.3,0,0,IELTS,80.6,HSK6,4,0.94,Mongolia,0,0,0,0,24,Male,1,Low,Self-funded,1,8.7,80.7,8.9,9.3,8.0,0.82,Valid,0,0.88,Admitted,NO_SCHOLARSHIP,0
BIT20251022,Undergraduate,Mathematics and Statistics,English-taught,3.67,25,4.8,3.3,1,1,NO_EXAM,87.6,NO_EXAM,3,0.98,Indonesia,1,0,0,1,33,Female,1,Low,Company,0,9.7,97.0,5.9,8.3,6.6,0.86,Valid,0,0.82,Rejected,None,0
BIT20251023,Dual Degree,Joint Computer Science Program,English-taught,3.52,63,9.3,0.9,1,2,TOEFL,89.3,HSK1,6,0.79,Morocco,0,1,0,1,19,Female,0,Low,Company,0,4.0,92.1,8.7,8.9,9.2,0.97,Valid,0,0.88,Admitted,Full,40682
BIT20251024,Dual Degree,Joint Mechanical Engineering,English-taught,3.47,19,6.8,5.6,1,1,NO_EXAM,83.0,NO_EXAM,8,0.71,Russia,1,1,0,0,32,Male,1,Low,Government,1,6.7,84.3,6.7,5.9,8.0,0.87,Valid,0,0.96,Admitted,NO_SCHOLARSHIP,0
BIT20251025,Dual Degree,Joint Mechanical Engineering,English-taught,3.19,72,9.3,4.8,0,5,TOEFL,91.8,NO_EXAM,3,0.94,Morocco,1,0,0,0,28,Male,0,Medium,Government,0,10.0,79.8,6.9,6.6,8.5,0.76,Valid,1,0.83,Rejected,None,0
BIT20251026,Postgraduate,Master of Engineering Management,English-taught,2.79,92,7.5,1.0,0,4,IELTS,83.9,NO_EXAM,1,0.77,Pakistan,1,1,1,1,19,Female,1,High,University,0,8.9,87.4,5.4,7.2,5.6,0.73,Valid,0,1.0,Admitted,NO_SCHOLARSHIP,0
BIT20251027,Chinese Language,Chinese Language and Culture,Chinese-taught,3.51,8,8.0,6.1,0,2,TOEFL,85.1,HSK6,1,0.84,Thailand,1,1,0,0,28,Female,1,Medium,University,0,9.0,83.7,7.9,8.3,6.3,0.73,Valid,0,0.81,Rejected,None,0
BIT20251028,Chinese Language,Chinese Language and Culture,Chinese-taught,2.97,95,8.8,7.4,0,1,NO_EXAM,87.5,HSK5,1,0.95,France,0,1,0,0,33,Female,1,Medium,Self-funded,0,7.7,94.2,5.5,7.7,10.0,0.99,Valid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251029,Undergraduate,Mechanical Engineering,English-taught,4.0,3,8.0,7.7,1,3,TOEFL,94.3,NO_EXAM,6,0.76,Brazil,1,0,0,0,19,Male,1,Low,University,0,8.3,78.7,9.6,7.8,7.2,0.95,Valid,0,0.95,Admitted,NO_SCHOLARSHIP,0
BIT20251030,Chinese Language,Chinese Language and Culture,Chinese-taught,3.53,67,6.4,9.1,1,2,IELTS,78.2,HSK5,3,0.79,Indonesia,0,1,0,0,33,Female,0,Low,Government,1,8.8,90.0,8.1,5.8,6.8,0.93,Valid,1,0.87,Admitted,Full,48948
BIT20251031,Undergraduate,Art and Design,Chinese-taught,3.07,86,7.1,4.1,0,2,IELTS,80.1,HSK5,3,0.83,India,1,0,0,0,25,Male,1,Medium,Self-funded,0,4.6,76.7,10.0,7.4,9.4,0.85,Valid,0,0.9,Admitted,NO_SCHOLARSHIP,0
BIT20251032,Postgraduate,Mechanical Engineering,English-taught,3.06,81,8.8,9.5,1,2,TOEFL,78.3,NO_EXAM,0,0.78,Zimbabwe,1,0,0,0,22,Female,0,Medium,University,1,8.2,98.9,6.2,9.1,5.2,0.9,Valid,0,0.84,Rejected,None,0
BIT20251033,Undergraduate,Mechatronical Engineering,English-taught,3.26,100,6.2,8.7,0,6,IELTS,81.7,HSK1,3,0.84,Morocco,1,0,0,0,25,Male,1,Medium,Government,1,8.9,78.4,8.4,7.5,7.7,0.74,Valid,0,0.94,Admitted,NO_SCHOLARSHIP,0
BIT20251034,Undergraduate,Optics and Photonics,English-taught,3.2,17,6.3,3.0,1,1,TOEFL,99.3,HSK3,5,0.7,Malaysia,1,1,0,1,31,Female,1,Low,University,0,4.2,63.8,9.8,6.0,6.1,0.89,Valid,1,0.84,Rejected,None,0
BIT20251035,Undergraduate,Management,Chinese-taught,3.75,14,4.6,1.6,2,0,IELTS,90.7,HSK5,1,0.76,Brazil,0,1,0,0,31,Female,0,Medium,Company,0,5.8,80.8,6.5,7.1,6.8,0.94,Valid,0,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20251036,Postgraduate,Law,English-taught,3.37,9,9.5,4.4,1,0,IELTS,73.7,NO_EXAM,3,0.95,Morocco,0,1,0,0,22,Female,1,Low,University,0,5.9,87.6,5.5,8.8,6.0,0.72,Valid,0,0.91,Admitted,NO_SCHOLARSHIP,0
BIT20251037,Undergraduate,Economics,English-taught,3.01,62,4.5,4.0,0,0,DUOLINGO,79.0,NO_EXAM,10,0.82,Brazil,1,1,0,0,27,Female,1,Medium,Government,0,9.1,96.3,8.2,5.7,5.2,0.79,Valid,0,0.91,Admitted,NO_SCHOLARSHIP,0
BIT20251038,Postgraduate,Mathematics,Chinese-taught,4.0,94,7.9,5.8,1,2,IELTS,88.7,HSK5,6,0.89,France,1,1,0,1,32,Female,0,Low,Self-funded,0,8.7,70.0,6.8,7.9,7.1,0.73,Valid,1,0.99,Admitted,NO_SCHOLARSHIP,0
BIT20251039,Undergraduate,Medical Technology,Chinese-taught,3.32,21,6.5,5.8,1,4,DUOLINGO,75.9,HSK5,8,0.77,Egypt,1,1,0,0,30,Female,1,High,Self-funded,1,7.9,62.6,6.4,9.8,8.9,0.78,Valid,0,0.95,Admitted,NO_SCHOLARSHIP,0
BIT20251040,Undergraduate,Law,English-taught,3.61,76,6.4,7.5,2,1,IELTS,77.7,NO_EXAM,1,0.89,Russia,1,0,0,0,26,Female,1,Low,Government,0,8.8,85.0,10.0,6.9,9.8,0.93,Valid,1,0.95,Admitted,NO_SCHOLARSHIP,0
BIT20251041,Postgraduate,Teaching Chinese to Speakers of Other Languages,English-taught,3.06,37,8.1,5.1,0,0,NO_EXAM,98.4,NO_EXAM,7,1.0,Kenya,1,1,0,0,26,Female,1,High,Company,0,6.7,84.7,8.8,5.2,8.1,0.8,Valid,0,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20251042,Chinese Language,Chinese Language and Culture,Chinese-taught,3.45,96,4.4,1.0,0,2,IELTS,78.9,HSK5,5,0.88,Kenya,0,0,0,0,26,Female,1,High,Government,0,9.2,65.9,7.4,8.2,6.9,0.91,Valid,0,0.82,Rejected,None,0
BIT20251043,Undergraduate,Computer Science and Technology,Chinese-taught,3.42,11,7.6,8.6,1,0,IELTS,94.5,HSK6,7,0.89,Thailand,1,1,0,0,22,Male,1,Medium,University,1,5.4,76.7,5.3,5.2,8.8,0.93,Invalid,0,0.95,Admitted,NO_SCHOLARSHIP,0
BIT20251044,Postgraduate,Information and Communication Engineering,English-taught,2.54,20,8.6,3.1,0,0,DUOLINGO,97.6,HSK3,1,0.73,India,1,1,0,0,23,Male,1,High,Self-funded,0,8.2,77.2,6.0,6.0,7.5,0.94,Valid,1,0.85,Admitted,NO_SCHOLARSHIP,0
BIT20251045,Chinese Language,Chinese Language and Culture,Chinese-taught,4.0,35,9.0,9.7,0,2,TOEFL,77.7,HSK5,10,0.82,Indonesia,1,1,0,0,27,Male,1,Low,Self-funded,0,5.5,88.2,6.5,5.2,6.8,0.96,Valid,0,0.86,Admitted,Full,55628
BIT20251046,Postgraduate,Aviation Digital Economy and Management,English-taught,3.82,53,5.0,1.2,2,0,IELTS,76.1,NO_EXAM,0,0.96,France,1,1,1,1,27,Male,1,Medium,Government,1,4.2,75.9,7.4,5.9,5.9,0.88,Valid,0,0.8,Rejected,None,0
BIT20251047,Undergraduate,Computer Science and Technology,Chinese-taught,3.14,47,9.4,9.6,0,1,NO_EXAM,82.2,HSK5,6,0.95,Malaysia,0,0,0,0,23,Female,1,Medium,Government,0,5.7,75.6,7.5,9.3,9.0,0.78,Valid,0,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20251048,Undergraduate,Art and Design,English-taught,2.86,75,7.9,0.9,0,1,TOEFL,74.1,HSK3,8,0.86,Thailand,0,1,0,1,18,Male,1,Low,Self-funded,0,7.0,81.1,5.1,8.7,7.5,0.75,Valid,0,0.95,Admitted,NO_SCHOLARSHIP,0
BIT20251049,Chinese Language,Chinese Language and Culture,Chinese-taught,3.44,52,9.3,2.3,0,3,NO_EXAM,86.2,HSK5,8,0.97,Thailand,0,0,0,0,30,Male,1,Medium,Self-funded,0,9.1,66.2,9.7,6.7,9.8,0.85,Valid,0,0.83,Rejected,None,0
BIT20251050,Undergraduate,Law,English-taught,3.33,8,6.9,0.5,0,1,TOEFL,82.9,HSK2,1,0.74,Mongolia,1,1,0,0,25,Male,1,Low,University,0,7.1,99.0,7.7,9.5,9.0,0.73,Valid,0,0.87,Admitted,Partial,16163
BIT20251051,Chinese Language,Chinese Language and Culture,Chinese-taught,3.44,4,7.3,7.1,2,2,IELTS,88.6,HSK5,3,0.9,Russia,0,0,1,1,30,Male,1,Medium,Government,0,5.1,89.3,5.1,8.3,7.1,0.97,Valid,0,0.9,Admitted,NO_SCHOLARSHIP,0
BIT20251052,Postgraduate,Biomedical Engineering,English-taught,3.38,27,9.5,8.5,0,3,IELTS,99.0,NO_EXAM,0,0.77,Zimbabwe,1,1,0,1,23,Male,1,High,Government,0,10.0,73.0,8.5,7.2,8.7,0.83,Valid,0,0.9,Admitted,Partial,21523
BIT20251053,Dual Degree,Joint Business Administration Program,English-taught,3.5,44,9.4,4.3,0,1,IELTS,93.2,NO_EXAM,10,0.89,Thailand,0,1,0,0,29,Female,1,Medium,University,0,5.6,68.8,5.4,5.3,7.3,0.96,Valid,0,0.92,Admitted,NO_SCHOLARSHIP,0
BIT20251054,Chinese Language,Chinese Language and Culture,Chinese-taught,3.88,40,6.7,9.3,0,2,TOEFL,89.9,HSK5,6,0.73,Thailand,1,1,0,0,32,Female,0,Low,University,1,9.9,69.6,8.6,8.7,5.4,0.91,Valid,1,0.89,Admitted,Full,51207
BIT20251055,Dual Degree,Joint Mechanical Engineering,English-taught,3.53,47,5.6,5.9,0,2,IELTS,65.3,NO_EXAM,1,0.98,Ethiopia,1,1,0,1,25,Male,1,High,Government,0,9.6,85.9,8.5,6.9,7.6,0.96,Valid,0,0.93,Admitted,Partial,29896
BIT20251056,Undergraduate,Cyberspace Science and Technology,Chinese-taught,2.88,94,6.4,6.3,0,0,IELTS,89.4,HSK5,3,0.94,Brazil,1,0,0,0,28,Male,1,Low,Government,1,7.3,69.9,9.9,6.5,9.3,0.97,Valid,1,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20251057,Chinese Language,Chinese Language and Culture,Chinese-taught,3.85,44,6.3,8.5,0,4,IELTS,100.0,HSK6,11,0.76,France,1,1,0,0,26,Female,0,High,Government,0,4.6,77.5,6.7,6.4,9.3,0.72,Valid,0,0.88,Admitted,Full,47586
BIT20251058,Postgraduate,Biomedical Engineering,English-taught,3.96,48,5.7,3.0,1,3,IELTS,54.9,NO_EXAM,1,0.89,Zimbabwe,1,0,0,0,28,Female,0,High,Government,0,8.2,63.1,5.7,5.0,7.9,0.92,Valid,0,0.98,Rejected,None,0
BIT20251059,Postgraduate,Instrument Science and Technology,English-taught,4.0,91,5.6,3.5,1,3,DUOLINGO,91.9,NO_EXAM,0,0.93,France,1,1,0,0,23,Male,1,High,Government,0,9.1,85.4,5.5,8.7,6.9,0.77,Valid,0,0.84,Rejected,None,0
BIT20251060,Postgraduate,Computer Science and Technology,English-taught,2.85,85,9.2,9.1,2,2,TOEFL,83.4,NO_EXAM,6,0.76,Russia,1,1,0,0,32,Male,1,Medium,Self-funded,0,6.7,85.8,5.4,5.7,5.1,1.0,Valid,0,0.82,Rejected,None,0
BIT20251061,Chinese Language,Chinese Language and Culture,Chinese-taught,3.4,52,4.4,9.0,0,3,TOEFL,76.5,HSK5,5,0.73,Thailand,0,0,0,1,34,Male,0,Medium,Company,0,5.4,78.2,9.1,7.6,6.6,0.93,Valid,0,0.85,Admitted,NO_SCHOLARSHIP,0
BIT20251062,Dual Degree,Joint Computer Science Program,English-taught,2.47,84,8.1,9.8,0,1,NO_EXAM,93.0,NO_EXAM,1,0.81,India,1,1,0,0,29,Male,1,Medium,Government,0,8.8,81.9,8.6,5.1,9.9,0.7,Valid,0,0.84,Rejected,None,0
BIT20251063,Chinese Language,Chinese Language and Culture,Chinese-taught,3.52,68,5.0,9.0,0,1,TOEFL,100.0,HSK5,3,0.74,Egypt,1,1,0,1,19,Male,1,Medium,University,1,7.3,88.0,9.9,8.1,8.6,0.98,Valid,0,1.0,Admitted,Full,57389
BIT20251064,Postgraduate,Electronics Science and Technology,Chinese-taught,3.08,11,6.1,1.3,0,1,NO_EXAM,92.8,HSK5,11,0.87,Thailand,0,0,0,0,21,Female,0,Low,Self-funded,1,5.2,81.7,6.5,6.8,8.6,0.79,Valid,1,0.88,Admitted,NO_SCHOLARSHIP,0
BIT20251065,Postgraduate,Management Science and Engineering,English-taught,4.0,77,4.4,8.2,0,3,IELTS,81.3,NO_EXAM,10,0.83,Brazil,1,1,0,0,20,Female,1,Low,Company,0,9.7,87.8,9.0,8.2,8.8,0.82,Valid,0,0.93,Admitted,Full,54612
BIT20251066,Postgraduate,Instrument Science and Technology,English-taught,2.99,73,5.6,4.1,0,2,IELTS,75.6,NO_EXAM,2,0.84,Kazakhstan,1,1,0,0,19,Male,1,Medium,University,1,9.7,68.3,5.5,5.4,8.1,0.88,Valid,0,0.94,Admitted,NO_SCHOLARSHIP,0
BIT20251067,Undergraduate,Physics,English-taught,2.62,4,8.6,9.9,0,2,IELTS,86.4,NO_EXAM,11,0.86,Russia,1,1,0,1,22,Female,1,Medium,University,0,6.2,83.8,9.5,6.3,7.9,0.97,Invalid,0,0.89,Admitted,NO_SCHOLARSHIP,0
BIT20251068,Undergraduate,Mechatronical Engineering,English-taught,3.11,76,9.3,4.7,0,4,IELTS,93.7,HSK3,2,0.99,Egypt,1,1,0,0,34,Female,1,Medium,Self-funded,0,4.4,81.9,5.3,5.6,7.3,0.98,Valid,1,0.84,Rejected,None,0
BIT20251069,Undergraduate,Life Science,English-taught,2.51,73,5.3,5.5,1,3,DUOLINGO,81.1,NO_EXAM,2,0.94,Malaysia,0,0,0,0,33,Female,0,Medium,University,1,7.8,92.0,8.9,8.2,7.2,0.87,Valid,0,0.89,Admitted,NO_SCHOLARSHIP,0
